Book,Line,Locus,Hero,Epithet,Speaker,Addressee,Greek
16,48,16.48,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὸν δὲ μέγ’ ὀχθήσας προσέφη πόδας ὠκὺς Ἀχιλλεύς·
16,59,16.59,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,Achilles,Patroclus,Ἀτρεΐδης ὡς εἴ τιν’ ἀτίμητον μετανάστην.
16,77,16.77,ΕΚΤΩΡ,ἀνδροφόνοιο,Achilles,Patroclus,ἐχθρῆς ἐκ κεφαλῆς· ἀλλ’ Ἕκτορος ἀνδροφόνοιο
16,116,16.116,ΑΙΑΣ,Τελαμώνιος,,,ἀντικρὺ δ’ ἀπάραξε· τὸ μὲν Τελαμώνιος Αἴας
16,142,16.142,ΑΧΙΛΛΕΥΣ,οἶος,,,"πάλλειν, ἀλλά μιν οἶος ἐπίστατο πῆλαι Ἀχιλλεὺς"
16,166,16.166,ΑΧΙΛΛΕΥΣ,ἀρήϊος,,,"ῥώοντ’· ἐν δ’ ἄρα τοῖσιν ἀρήϊος ἵστατ’ Ἀχιλλεύς,"
16,219,16.219,ΠΑΤΡΟΚΛΟΣ,Αὐτομέδων,,,Πάτροκλός τε καὶ Αὐτομέδων ἕνα θυμὸν ἔχοντες
16,257,16.257,ΠΑΤΡΟΚΛΟΣ,μεγαλήτορι,,,οἳ δ’ ἅμα Πατρόκλῳ μεγαλήτορι θωρηχθέντες
16,273,16.273,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,Patroclus,Myrmidons,γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
16,273,16.273,ΑΓΑΜΕΜΝΩΝ,κρείων,Patroclus,Myrmidons,γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων
16,284,16.284,ΠΑΤΡΟΚΛΟΣ,πρῶτος,,,Πάτροκλος δὲ πρῶτος ἀκόντισε δουρὶ φαεινῷ
16,311,16.311,ΜΕΝΕΛΑΟΣ,ἀρήϊος,,,κάππεσ’· ἀτὰρ Μενέλαος ἀρήϊος οὖτα Θόαντα
16,330,16.330,ΑΙΑΣ,Ὀϊλιάδης,,,Αἴας δὲ Κλεόβουλον Ὀϊλιάδης ἐπορούσας
16,358,16.358,ΑΙΑΣ,μέγας,,,Αἴας δ’ ὃ μέγας αἰὲν ἐφ’ Ἕκτορι χαλκοκορυστῇ
16,358,16.358,ΕΚΤΩΡ,χαλκοκορυστῇ,,,Αἴας δ’ ὃ μέγας αἰὲν ἐφ’ Ἕκτορι χαλκοκορυστῇ
16,367,16.367,ΕΚΤΩΡ,πέραον,,,οὐδὲ κατὰ μοῖραν πέραον πάλιν. Ἕκτορα δ’ ἵπποι
16,420,16.420,ΠΑΤΡΟΚΛΟΣ,Μενοιτιάδαο,,,"χέρσ’ ὕπο Πατρόκλοιο Μενοιτιάδαο δαμέντας,"
16,434,16.434,ΠΑΤΡΟΚΛΟΣ,Μενοιτιάδαο,Zeus,Hera,μοῖρ’ ὑπὸ Πατρόκλοιο Μενοιτιάδαο δαμῆναι.
16,452,16.452,ΠΑΤΡΟΚΛΟΣ,Μενοιτιάδαο,Hera,Zeus,χέρσ’ ὕπο Πατρόκλοιο Μενοιτιάδαο δαμῆναι·
16,492,16.492,ΓΛΑΥΚΟΣ,μετ’,Sarpedon,Glaucus (Lycian),Γλαῦκε πέπον πολεμιστὰ μετ’ ἀνδράσι νῦν σε μάλα χρὴ
16,555,16.555,ΑΙΑΣ,πρώτω,,,Αἴαντε πρώτω προσέφη μεμαῶτε καὶ αὐτώ·
16,577,16.577,ΕΚΤΩΡ,φαίδιμος,,,τόν ῥα τόθ’ ἁπτόμενον νέκυος βάλε φαίδιμος Ἕκτωρ
16,588,16.588,ΕΚΤΩΡ,φαίδιμος,,,χώρησαν δ’ ὑπό τε πρόμαχοι καὶ φαίδιμος Ἕκτωρ.
16,593,16.593,ΓΛΑΥΚΟΣ,πρῶτος,,,Γλαῦκος δὲ πρῶτος Λυκίων ἀγὸς ἀσπιστάων
16,649,16.649,ΕΚΤΩΡ,ἀντιθέῳ,,,αὐτοῦ ἐπ’ ἀντιθέῳ Σαρπηδόνι φαίδιμος Ἕκτωρ
16,649,16.649,ΕΚΤΩΡ,φαίδιμος,,,αὐτοῦ ἐπ’ ἀντιθέῳ Σαρπηδόνι φαίδιμος Ἕκτωρ
16,656,16.656,ΕΚΤΩΡ,πρωτίστῳ,,,Ἕκτορι δὲ πρωτίστῳ ἀνάλκιδα θυμὸν ἐνῆκεν·
16,717,16.717,ΕΚΤΩΡ,ἱπποδάμοιο,,,"Ἀσίῳ, ὃς μήτρως ἦν Ἕκτορος ἱπποδάμοιο"
16,727,16.727,ΕΚΤΩΡ,φαίδιμος,,,Κεβριόνῃ δ’ ἐκέλευσε δαΐφρονι φαίδιμος Ἕκτωρ
16,738,16.738,ΠΡΙΑΜΟΣ,ἀγακλῆος,,,Κεβριόνην νόθον υἱὸν ἀγακλῆος Πριάμοιο
16,760,16.760,ΕΚΤΩΡ,φαίδιμος,,,Πάτροκλός τε Μενοιτιάδης καὶ φαίδιμος Ἕκτωρ
16,760,16.760,ΠΑΤΡΟΚΛΟΣ,Μενοιτιάδης,,,Πάτροκλός τε Μενοιτιάδης καὶ φαίδιμος Ἕκτωρ
16,763,16.763,ΠΑΤΡΟΚΛΟΣ,ποδός,,,Πάτροκλος δ’ ἑτέρωθεν ἔχεν ποδός· οἳ δὲ δὴ ἄλλοι
16,818,16.818,ΠΑΤΡΟΚΛΟΣ,μεγάθυμον,,,Ἕκτωρ δ’ ὡς εἶδεν Πατροκλῆα μεγάθυμον
16,828,16.828,ΕΚΤΩΡ,Πριαμίδης,,,"Ἕκτωρ Πριαμίδης σχεδὸν ἔγχεϊ θυμὸν ἀπηύρα,"
16,837,16.837,ΑΧΙΛΛΕΥΣ,ἐσθλὸς,Hector,Patroclus,"ἆ δείλ’, οὐδέ τοι ἐσθλὸς ἐὼν χραίσμησεν Ἀχιλλεύς,"
16,840,16.840,ΕΚΤΩΡ,ἀνδροφόνοιο,Achilles,Patroclus,νῆας ἔπι γλαφυρὰς πρὶν Ἕκτορος ἀνδροφόνοιο
16,844,16.844,ΕΚΤΩΡ,μεγάλ’,Patroclus,Hector,ἤδη νῦν Ἕκτορ μεγάλ’ εὔχεο· σοὶ γὰρ ἔδωκε
16,854,16.854,ΑΧΙΛΛΕΥΣ,ἀμύμονος,Patroclus,Hector,χερσὶ δαμέντ’ Ἀχιλῆος ἀμύμονος Αἰακίδαο.
16,854,16.854,ΑΧΙΛΛΕΥΣ,Αἰακίδαο,Patroclus,Hector,χερσὶ δαμέντ’ Ἀχιλῆος ἀμύμονος Αἰακίδαο.
16,858,16.858,ΕΚΤΩΡ,φαίδιμος,,,τὸν καὶ τεθνηῶτα προσηύδα φαίδιμος Ἕκτωρ·
17,1,17.1,ΜΕΝΕΛΑΟΣ,ἀρηΐφιλον,,,οὐδ’ ἔλαθ’ Ἀτρέος υἱὸν ἀρηΐφιλον Μενέλαον
17,6,17.6,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,ὣς περὶ Πατρόκλῳ βαῖνε ξανθὸς Μενέλαος.
17,10,17.10,ΠΑΤΡΟΚΛΟΣ,πεσόντος,,,Πατρόκλοιο πεσόντος ἀμύμονος· ἄγχι δ’ ἄρ’ αὐτοῦ
17,10,17.10,ΠΑΤΡΟΚΛΟΣ,ἀμύμονος,,,Πατρόκλοιο πεσόντος ἀμύμονος· ἄγχι δ’ ἄρ’ αὐτοῦ
17,11,17.11,ΜΕΝΕΛΑΟΣ,ἀρηΐφιλον,,,"ἔστη, καὶ προσέειπεν ἀρηΐφιλον Μενέλαον·"
17,12,17.12,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδη,Euphorbus,Menelaus,Ἀτρεΐδη Μενέλαε διοτρεφὲς ὄρχαμε λαῶν
17,12,17.12,ΑΓΑΜΕΜΝΩΝ,διοτρεφὲς,Euphorbus,Menelaus,Ἀτρεΐδη Μενέλαε διοτρεφὲς ὄρχαμε λαῶν
17,15,17.15,ΠΑΤΡΟΚΛΟΣ,κρατερὴν,Euphorbus,Menelaus,Πάτροκλον βάλε δουρὶ κατὰ κρατερὴν ὑσμίνην·
17,18,17.18,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,τὸν δὲ μέγ’ ὀχθήσας προσέφη ξανθὸς Μενέλαος·
17,46,17.46,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης Μενέλαος ἐπευξάμενος Διὶ πατρί·
17,60,17.60,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης Μενέλαος ἐπεὶ κτάνε τεύχε’ ἐσύλα.
17,69,17.69,ΜΕΝΕΛΑΟΣ,κυδαλίμοιο,,,ἀντίον ἐλθέμεναι Μενελάου κυδαλίμοιο.
17,71,17.71,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,"Ἀτρεΐδης, εἰ μή οἱ ἀγάσσατο Φοῖβος Ἀπόλλων,"
17,72,17.72,ΕΚΤΩΡ,ἀτάλαντον,,,ὅς ῥά οἱ Ἕκτορ’ ἐπῶρσε θοῷ ἀτάλαντον Ἄρηϊ
17,78,17.78,ΑΧΙΛΛΕΥΣ,ἄλλῳ,Apollo-Mentes,Hector,"ἄλλῳ γ’ ἢ Ἀχιλῆϊ, τὸν ἀθανάτη τέκε μήτηρ."
17,79,17.79,ΜΕΝΕΛΑΟΣ,ἀρήϊος,Apollo-Mentes,Hector,τόφρα δέ τοι Μενέλαος ἀρήϊος Ἀτρέος υἱὸς
17,96,17.96,ΕΚΤΩΡ,κορυθαίολος,Menelaus,Menelaus,Τρῶας δ’ ἐνθάδε πάντας ἄγει κορυθαίολος Ἕκτωρ.
17,105,17.105,ΑΧΙΛΛΕΥΣ,Πηλεΐδῃ,Menelaus,Menelaus,Πηλεΐδῃ Ἀχιλῆϊ· κακῶν δέ κε φέρτατον εἴη.
17,107,17.107,ΕΚΤΩΡ,ἄρ’,,,τόφρα δ’ ἐπὶ Τρώων στίχες ἤλυθον· ἦρχε δ’ ἄρ’ Ἕκτωρ.
17,113,17.113,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,ὣς ἀπὸ Πατρόκλοιο κίε ξανθὸς Μενέλαος.
17,120,17.120,ΠΑΤΡΟΚΛΟΣ,θανόντος,Menelaus,Aias (son of Telamon),"Αἶαν δεῦρο πέπον, περὶ Πατρόκλοιο θανόντος"
17,122,17.122,ΕΚΤΩΡ,κορυθαίολος,Menelaus,Aias (son of Telamon),γυμνόν· ἀτὰρ τά γε τεύχε’ ἔχει κορυθαίολος Ἕκτωρ.
17,123,17.123,ΑΙΑΣ,δαΐφρονι,,,"ὣς ἔφατ’, Αἴαντι δὲ δαΐφρονι θυμὸν ὄρινε·"
17,124,17.124,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,"βῆ δὲ διὰ προμάχων, ἅμα δὲ ξανθὸς Μενέλαος."
17,132,17.132,ΑΙΑΣ,Μενοιτιάδῃ,,,Αἴας δ’ ἀμφὶ Μενοιτιάδῃ σάκος εὐρὺ καλύψας
17,138,17.138,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,Ἀτρεΐδης δ’ ἑτέρωθεν ἀρηΐφιλος Μενέλαος
17,138,17.138,ΜΕΝΕΛΑΟΣ,ἀρηΐφιλος,,,Ἀτρεΐδης δ’ ἑτέρωθεν ἀρηΐφιλος Μενέλαος
17,142,17.142,ΕΚΤΩΡ,ἄριστε,Glaucus (Lycian),Hector,Ἕκτορ εἶδος ἄριστε μάχης ἄρα πολλὸν ἐδεύεο.
17,169,17.169,ΕΚΤΩΡ,κορυθαίολος,,,τὸν δ’ ἄρ’ ὑπόδρα ἰδὼν προσέφη κορυθαίολος Ἕκτωρ·
17,170,17.170,ΓΛΑΥΚΟΣ,τί,Hector,Glaucus (Lycian),Γλαῦκε τί ἢ δὲ σὺ τοῖος ἐὼν ὑπέροπλον ἔειπες;
17,174,17.174,ΑΙΑΣ,πελώριον,Hector,Glaucus (Lycian),ὅς τέ με φὴ|ς Αἴαντα πελώριον οὐχ ὑπομεῖναι.
17,182,17.182,ΠΑΤΡΟΚΛΟΣ,θανόντος,Hector,Glaucus (Lycian),σχήσω ἀμυνέμεναι περὶ Πατρόκλοιο θανόντος.
17,186,17.186,ΑΧΙΛΛΕΥΣ,ἀμύμονος,Hector,Trojans,ὄφρ’ ἂν ἐγὼν Ἀχιλῆος ἀμύμονος ἔντεα δύω
17,188,17.188,ΕΚΤΩΡ,κορυθαίολος,,,ὣς ἄρα φωνήσας ἀπέβη κορυθαίολος Ἕκτωρ
17,235,17.235,ΑΙΑΣ,ἐρύειν,,,νεκρὸν ὑπ’ Αἴαντος ἐρύειν Τελαμωνιάδαο
17,235,17.235,ΑΙΑΣ,Τελαμωνιάδαο,,,νεκρὸν ὑπ’ Αἴαντος ἐρύειν Τελαμωνιάδαο
17,237,17.237,ΜΕΝΕΛΑΟΣ,ἀγαθὸν,,,καὶ τότ’ ἄρ’ Αἴας εἶπε βοὴν ἀγαθὸν Μενέλαον·
17,246,17.246,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,"ὣς ἔφατ’, οὐδ’ ἀπίθησε βοὴν ἀγαθὸς Μενέλαος,"
17,246,17.246,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,"ὣς ἔφατ’, οὐδ’ ἀπίθησε βοὴν ἀγαθὸς Μενέλαος,"
17,249,17.249,ΜΕΝΕΛΑΟΣ,Ἀτρεΐδῃς,Menelaus,leaders of the Greeks (Greek soldiers),οἵ τε παρ’ Ἀτρεΐδῃς Ἀγαμέμνονι καὶ Μενελάῳ
17,256,17.256,ΑΙΑΣ,ταχὺς,,,"ὣς ἔφατ’, ὀξὺ δ’ ἄκουσεν Ὀϊλῆος ταχὺς Αἴας·"
17,262,17.262,ΕΚΤΩΡ,ἄρ’,,,Τρῶες δὲ προὔτυψαν ἀολλέες· ἦρχε δ’ ἄρ’ Ἕκτωρ.
17,284,17.284,ΑΙΑΣ,φαίδιμος,,,ὣς υἱὸς Τελαμῶνος ἀγαυοῦ φαίδιμος Αἴας
17,303,17.303,ΑΙΑΣ,μεγαθύμου,,,ἔπλεθ’ ὑπ’ Αἴαντος μεγαθύμου δουρὶ δαμέντι.
17,316,17.316,ΕΚΤΩΡ,φαίδιμος,,,χώρησαν δ’ ὑπό τε πρόμαχοι καὶ φαίδιμος Ἕκτωρ·
17,344,17.344,ΑΙΝΕΙΑΣ,αὖτ’,,,ἔνθ’ αὖτ’ Αἰνείας Λειώκριτον οὔτασε δουρὶ
17,360,17.360,ΑΙΑΣ,πελώριος,,,"ὣς Αἴας ἐπέτελλε πελώριος, αἵματι δὲ χθὼν"
17,379,17.379,ΠΑΤΡΟΚΛΟΣ,θανόντος,,,"Πατρόκλοιο θανόντος ἀμύμονος, ἀλλ’ ἔτ’ ἔφαντο"
17,379,17.379,ΠΑΤΡΟΚΛΟΣ,ἀμύμονος,,,"Πατρόκλοιο θανόντος ἀμύμονος, ἀλλ’ ἔτ’ ἔφαντο"
17,402,17.402,ΑΧΙΛΛΕΥΣ,δῖος,,,ᾔδεε Πάτροκλον τεθνηότα δῖος Ἀχιλλεύς·
17,428,17.428,ΕΚΤΩΡ,ἀνδροφόνοιο,,,ἐν κονίῃσι πεσόντος ὑφ’ Ἕκτορος ἀνδροφόνοιο.
17,449,17.449,ΕΚΤΩΡ,Πριαμίδης,Zeus,Balios; Xanthos,Ἕκτωρ Πριαμίδης ἐποχήσεται· οὐ γὰρ ἐάσω.
17,472,17.472,ΕΚΤΩΡ,δ’,Alcimedon,Automedon,"μοῦνος· ἀτάρ τοι ἑταῖρος ἀπέκτατο, τεύχεα δ’ Ἕκτωρ"
17,477,17.477,ΠΑΤΡΟΚΛΟΣ,ἀτάλαντος,Automedon,Alcimedon,εἰ μὴ Πάτροκλος θεόφιν μήστωρ ἀτάλαντος
17,483,17.483,ΕΚΤΩΡ,φαίδιμος,,,"Αὐτομέδων δ’ ἀπόρουσε· νόησε δὲ φαίδιμος Ἕκτωρ,"
17,534,17.534,ΑΙΝΕΙΑΣ,θεοειδής,,,"Ἕκτωρ Αἰνείας τ’ ἠδὲ Χρομίος θεοειδής,"
17,543,17.543,ΠΑΤΡΟΚΛΟΣ,κρατερὴ,,,ἂψ δ’ ἐπὶ Πατρόκλῳ τέτατο κρατερὴ ὑσμίνη
17,554,17.554,ΜΕΝΕΛΑΟΣ,ἴφθιμον,,,ἴφθιμον Μενέλαον· ὃ γάρ ῥά οἱ ἐγγύθεν ἦεν·
17,557,17.557,ΑΧΙΛΛΕΥΣ,ἀγαυοῦ,Athena-Phoenix,Menelaus,ἔσσεται εἴ κ’ Ἀχιλῆος ἀγαυοῦ πιστὸν ἑταῖρον
17,560,17.560,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,τὴν δ’ αὖτε προσέειπε βοὴν ἀγαθὸς Μενέλαος·
17,560,17.560,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,τὴν δ’ αὖτε προσέειπε βοὴν ἀγαθὸς Μενέλαος·
17,565,17.565,ΕΚΤΩΡ,ἀλλ’,Menelaus,Athena-Phoenix,"ἀλλ’ Ἕκτωρ πυρὸς αἰνὸν ἔχει μένος, οὐδ’ ἀπολήγει"
17,576,17.576,ΕΚΤΩΡ,τίεν,,,ἀφνειός τ’ ἀγαθός τε· μάλιστα δέ μιν τίεν Ἕκτωρ
17,578,17.578,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,τόν ῥα κατὰ ζωστῆρα βάλε ξανθὸς Μενέλαος
17,580,17.580,ΑΓΑΜΕΜΝΩΝ,Ἀτρεΐδης,,,δούπησεν δὲ πεσών· ἀτὰρ Ἀτρεΐδης Μενέλαος
17,605,17.605,ΙΔΟΜΕΝΕΥΣ,ὁρμηθέντα,,,Ἕκτορα δ’ Ἰδομενεὺς μετὰ Λήϊτον ὁρμηθέντα
17,608,17.608,ΙΔΟΜΕΝΕΥΣ,Δευκαλίδαο,,,Τρῶες· ὃ δ’ Ἰδομενῆος ἀκόντισε Δευκαλίδαο
17,616,17.616,ΕΚΤΩΡ,ἀνδροφόνοιο,,,αὐτὸς δ’ ὤλεσε θυμὸν ὑφ’ Ἕκτορος ἀνδροφόνοιο·
17,626,17.626,ΑΙΑΣ,μεγαλήτορα,,,οὐδ’ ἔλαθ’ Αἴαντα μεγαλήτορα καὶ Μενέλαον
17,628,17.628,ΑΙΑΣ,μέγας,,,τοῖσι δὲ μύθων ἦρχε μέγας Τελαμώνιος Αἴας·
17,628,17.628,ΑΙΑΣ,Τελαμώνιος,,,τοῖσι δὲ μύθων ἦρχε μέγας Τελαμώνιος Αἴας·
17,638,17.638,ΕΚΤΩΡ,ἀνδροφόνοιο,Aias (son of Telamon),Greeks; Zeus,Ἕκτορος ἀνδροφόνοιο μένος καὶ χεῖρας ἀάπτους
17,651,17.651,ΜΕΝΕΛΑΟΣ,ἀγαθὸν,,,καὶ τότ’ ἄρ’ Αἴας εἶπε βοὴν ἀγαθὸν Μενέλαον·
17,654,17.654,ΑΧΙΛΛΕΥΣ,δαΐφρονι,Aias (son of Telamon),Menelaus,ὄτρυνον δ’ Ἀχιλῆϊ δαΐφρονι θᾶσσον ἰόντα
17,654,17.654,ΑΧΙΛΛΕΥΣ,θᾶσσον,Aias (son of Telamon),Menelaus,ὄτρυνον δ’ Ἀχιλῆϊ δαΐφρονι θᾶσσον ἰόντα
17,656,17.656,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,"ὣς ἔφατ’, οὐδ’ ἀπίθησε βοὴν ἀγαθὸς Μενέλαος,"
17,656,17.656,ΜΕΝΕΛΑΟΣ,βοὴν ἀγαθὸς,,,"ὣς ἔφατ’, οὐδ’ ἀπίθησε βοὴν ἀγαθὸς Μενέλαος,"
17,665,17.665,ΜΕΝΕΛΑΟΣ,ἀγαθὸς,,,ὣς ἀπὸ Πατρόκλοιο βοὴν ἀγαθὸς Μενέλαος
17,665,17.665,ΠΑΤΡΟΚΛΟΣ,βοὴν ἀγαθὸς,,,ὣς ἀπὸ Πατρόκλοιο βοὴν ἀγαθὸς Μενέλαος
17,670,17.670,ΠΑΤΡΟΚΛΟΣ,δειλοῖο,Menelaus,Aias (son of Oileus); Aias (son of Telamon); Meriones,νῦν τις ἐνηείης Πατροκλῆος δειλοῖο
17,673,17.673,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,"ὣς ἄρα φωνήσας ἀπέβη ξανθὸς Μενέλαος,"
17,684,17.684,ΜΕΝΕΛΑΟΣ,ξανθὸς,,,ἀγχοῦ δ’ ἱστάμενος προσέφη ξανθὸς Μενέλαος·
17,693,17.693,ΕΚΤΩΡ,κορυθαίολος,Menelaus,Antilochus,γυμνόν· ἀτὰρ τά γε τεύχε’ ἔχει κορυθαίολος Ἕκτωρ.
17,701,17.701,ΑΧΙΛΛΕΥΣ,Πηλεΐδῃ,,,Πηλεΐδῃ Ἀχιλῆϊ κακὸν ἔπος ἀγγελέοντα.
17,709,17.709,ΑΧΙΛΛΕΥΣ,πόδας,Menelaus,Aias (son of Oileus); Aias (son of Telamon),ἐλθεῖν εἰς Ἀχιλῆα πόδας ταχύν· οὐδέ μιν οἴω
17,709,17.709,ΑΧΙΛΛΕΥΣ,ταχύν,Menelaus,Aias (son of Oileus); Aias (son of Telamon),ἐλθεῖν εἰς Ἀχιλῆα πόδας ταχύν· οὐδέ μιν οἴω
17,715,17.715,ΑΙΑΣ,μέγας,,,τὸν δ’ ἠμείβετ’ ἔπειτα μέγας Τελαμώνιος Αἴας·
17,715,17.715,ΑΙΑΣ,Τελαμώνιος,,,τὸν δ’ ἠμείβετ’ ἔπειτα μέγας Τελαμώνιος Αἴας·
17,719,17.719,ΕΚΤΩΡ,δίῳ,Aias (son of Telamon),Menelaus,νῶϊ μαχησόμεθα Τρωσίν τε καὶ Ἕκτορι δίῳ
17,754,17.754,ΑΙΝΕΙΑΣ,Ἀγχισιάδης,,,Αἰνείας τ’ Ἀγχισιάδης καὶ φαίδιμος Ἕκτωρ.
17,754,17.754,ΕΚΤΩΡ,φαίδιμος,,,Αἰνείας τ’ Ἀγχισιάδης καὶ φαίδιμος Ἕκτωρ.
18,2,18.2,ΑΧΙΛΛΕΥΣ,ταχὺς,,,Ἀντίλοχος δ’ Ἀχιλῆϊ πόδας ταχὺς ἄγγελος ἦλθε.
18,21,18.21,ΕΚΤΩΡ,κορυθαίολος,Antilochus,Achilles,γυμνοῦ· ἀτὰρ τά γε τεύχε’ ἔχει κορυθαίολος Ἕκτωρ.
18,30,18.30,ΑΧΙΛΛΕΥΣ,δαΐφρονα,,,"ἔδραμον ἀμφ’ Ἀχιλῆα δαΐφρονα, χερσὶ δὲ πᾶσαι"
18,69,18.69,ΑΧΙΛΛΕΥΣ,ταχὺν,,,Μυρμιδόνων εἴρυντο νέες ταχὺν ἀμφ’ Ἀχιλῆα.
18,78,18.78,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·
18,78,18.78,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς·
18,82,18.82,ΕΚΤΩΡ,δ’,Achilles,Thetis,"ἶσον ἐμῇ κεφαλῇ; τὸν ἀπώλεσα, τεύχεα δ’ Ἕκτωρ"
18,97,18.97,ΑΧΙΛΛΕΥΣ,ὠκὺς,,,τὴν δὲ μέγ’ ὀχθήσας προσέφη πόδας ὠκὺς Ἀχιλλεύς·
18,97,18.97,ΑΧΙΛΛΕΥΣ,πόδας ὠκὺς,,,τὴν δὲ μέγ’ ὀχθήσας προσέφη πόδας ὠκὺς Ἀχιλλεύς·
18,103,18.103,ΕΚΤΩΡ,δίῳ,Achilles,Thetis,"τοῖς ἄλλοις, οἳ δὴ πολέες δάμεν Ἕκτορι δίῳ,"
18,111,18.111,ΑΓΑΜΕΜΝΩΝ,ἄναξ ἀνδρῶν,Achilles,Thetis,ὡς ἐμὲ νῦν ἐχόλωσεν ἄναξ ἀνδρῶν Ἀγαμέμνων.
18,131,18.131,ΕΚΤΩΡ,κορυθαίολος,Thetis,Achilles,χάλκεα μαρμαίροντα· τὰ μὲν κορυθαίολος Ἕκτωρ
18,149,18.149,ΕΚΤΩΡ,ἀνδροφόνοιο,,,θεσπεσίῳ ἀλαλητῷ ὑφ’ Ἕκτορος ἀνδροφόνοιο
18,152,18.152,ΑΧΙΛΛΕΥΣ,θεράποντ’,,,ἐκ βελέων ἐρύσαντο νέκυν θεράποντ’ Ἀχιλῆος·
18,154,18.154,ΠΡΙΑΜΟΣ,εἴκελος,,,Ἕκτωρ τε Πριάμοιο πάϊς φλογὶ εἴκελος ἀλκήν.
18,155,18.155,ΕΚΤΩΡ,φαίδιμος,,,τρὶς μέν μιν μετόπισθε ποδῶν λάβε φαίδιμος Ἕκτωρ
18,163,18.163,ΑΙΑΣ,κορυστὰ,,,ὥς ῥα τὸν οὐκ ἐδύναντο δύω Αἴαντε κορυστὰ
